model,feature,coefficient
correctness_probe,step,0.04210030280149757
correctness_probe,entropy_mean,-0.1795252230425138
correctness_probe,entropy_std,0.23940733513575838
correctness_probe,confidence,0.8839149468272178
correctness_probe,answer_changed,-0.2709091276681736
correctness_probe,thought_token_count,-0.35972555988433885
correctness_probe,hidden_l2_shift,0.32895581950286634
correctness_probe,hidden_cosine_shift,-0.3228806837851606
correctness_probe,lexical_echo,-0.07799037414864649
correctness_probe,verbose_confidence_proxy,-0.002697067283288462
repair_hazard,step,-0.005851893494557434
repair_hazard,entropy_mean,-0.06267793354228984
repair_hazard,entropy_std,0.23327153394303196
repair_hazard,confidence,-0.4877490744650815
repair_hazard,answer_changed,0.4063063649004955
repair_hazard,thought_token_count,-0.1297286470934171
repair_hazard,hidden_l2_shift,0.16786886171024631
repair_hazard,hidden_cosine_shift,-0.20396783306622646
repair_hazard,lexical_echo,-0.21365733849558352
repair_hazard,verbose_confidence_proxy,0.1757871019988155
corruption_hazard,step,0.0011646288735237481
corruption_hazard,entropy_mean,0.07486185777313012
corruption_hazard,entropy_std,0.03926643432218399
corruption_hazard,confidence,-0.4215854450287712
corruption_hazard,answer_changed,0.11803944579379398
corruption_hazard,thought_token_count,-0.001649548169838217
corruption_hazard,hidden_l2_shift,0.5128781785840687
corruption_hazard,hidden_cosine_shift,-0.4716234922738192
corruption_hazard,lexical_echo,-0.08086356593059475
corruption_hazard,verbose_confidence_proxy,0.28883728667264286
