phase,temperature,seed,step,requested_batch_size,realized_batch_size,prompt_tokens,generated_tokens,wall_clock_seconds,examples_per_second,tokens_per_second,tokenize_seconds,generation_seconds,forward_seconds,postprocess_seconds,hidden_state_write_seconds,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_max_memory_allocated_gb,gpu_max_memory_reserved_gb,split_count,oom_retry_count
generate,0.6,7,1,5,5,1129,1280,5.282791638979688,0.9464692802015742,242.296135731603,0.009156596148386598,4.426091713132337,0.07289130613207817,0.22570266388356686,0.0,7.176416873931885,7.1796875,8.621843814849854,9.4765625,1,0
generate,0.6,7,2,5,5,1330,1280,4.646434004884213,1.0760940529326635,275.48007755076185,0.0022507270332425833,3.7877883100882173,0.08887999085709453,0.2115840930491686,0.0,7.1764235496521,7.1796875,8.624603748321533,9.80859375,1,0
generate,0.6,7,3,5,5,1474,1280,4.661899239057675,1.0725242532291768,274.56620882666925,0.002403364982455969,3.8135783208999783,0.08993349084630609,0.21433717012405396,0.0,7.176425457000732,7.1796875,8.625294208526611,9.8828125,1,0
generate,0.6,7,4,5,5,1588,1280,4.704938516952097,1.0627131432185104,272.05456466393866,0.0025052179116755724,3.841086730128154,0.09043377987109125,0.22853274294175208,0.0,7.176426410675049,7.1796875,8.62575387954712,9.892578125,1,0
generate,0.6,7,5,5,5,1703,1280,4.766407371032983,1.0490081125643258,268.5460768164674,0.0025565449614077806,3.875906025059521,0.09389676502905786,0.2465177900157869,0.0,7.176428318023682,7.1796875,8.626444339752197,9.97265625,1,0
generate,0.6,7,6,5,5,1847,1280,4.776149688987061,1.0468683616698817,267.9983005874897,0.0024537011049687862,3.897008070955053,0.09857129491865635,0.2296798089519143,0.0,7.1764302253723145,7.1796875,8.626905918121338,10.052734375,1,0
generate,0.6,7,7,5,5,2036,1280,4.858785232063383,1.0290638011749795,263.44033310079476,0.0029388691764324903,3.9609311029780656,0.10147221595980227,0.23900743899866939,0.0,7.176433086395264,7.1796875,8.628284931182861,10.26171875,1,0
generate,0.6,7,8,5,5,2240,1280,4.910775704076514,1.018169083928924,260.6512854858045,0.0029483630787581205,3.9928682318422943,0.10402952111326158,0.24292874918319285,0.0,7.1764349937438965,7.1796875,8.62897539138794,10.279296875,1,0
generate,0.6,7,9,5,5,2430,1280,5.032739287009463,0.9934947381252255,254.33465296005772,0.0033563950564712286,4.095152695896104,0.10916937119327486,0.24861387512646616,0.0,7.176437854766846,7.1796875,8.630125522613525,10.447265625,1,0
generate,0.6,7,10,5,5,2573,1280,5.007352406159043,0.9985316779082695,255.62410954451698,0.0030325588304549456,4.072491713101044,0.11423949408344924,0.257197777973488,0.0,7.1764397621154785,7.1796875,8.630815982818604,10.4609375,1,0
hidden_state_write,0.6,7,0,5,5,0,0,0.003045059274882078,,,0.0,0.0,0.0,0.0,0.003045059274882078,7.176397800445557,7.1796875,8.630815982818604,10.4609375,0,0
