run_id,brier,auc,n,scope
internlm3_8b_instruct__arc_test_00000_398537ec__temp0.10__seed7,0.18524169295268644,,8,per_run_oof
internlm3_8b_instruct__arc_test_00000_398537ec__temp0.60__seed7,0.2172027667330924,,8,per_run_oof
internlm3_8b_instruct__arc_test_00000_398537ec__temp1.00__seed7,0.2947622496962134,,8,per_run_oof
internlm3_8b_instruct__arc_test_00001_d4bf1bf9__temp0.10__seed7,0.19531802764225417,,8,per_run_oof
internlm3_8b_instruct__arc_test_00001_d4bf1bf9__temp0.60__seed7,0.1348440436801251,,8,per_run_oof
internlm3_8b_instruct__arc_test_00001_d4bf1bf9__temp1.00__seed7,0.17854369105054538,,8,per_run_oof
internlm3_8b_instruct__arc_test_00002_eef48f5d__temp0.10__seed7,0.20404587877372088,,8,per_run_oof
internlm3_8b_instruct__arc_test_00002_eef48f5d__temp0.60__seed7,0.2311309382465499,,8,per_run_oof
internlm3_8b_instruct__arc_test_00002_eef48f5d__temp1.00__seed7,0.2566912574684529,,8,per_run_oof
internlm3_8b_instruct__arc_test_00003_c16c54fb__temp0.10__seed7,0.19568600100946157,,8,per_run_oof
internlm3_8b_instruct__arc_test_00003_c16c54fb__temp0.60__seed7,0.255811164833878,,8,per_run_oof
internlm3_8b_instruct__arc_test_00003_c16c54fb__temp1.00__seed7,0.15563793953315597,,8,per_run_oof
internlm3_8b_instruct__arc_test_00004_89613a4b__temp0.10__seed7,0.07669238185795176,,8,per_run_oof
internlm3_8b_instruct__arc_test_00004_89613a4b__temp0.60__seed7,0.16341652959101505,,8,per_run_oof
internlm3_8b_instruct__arc_test_00004_89613a4b__temp1.00__seed7,0.17215931894304617,,8,per_run_oof
internlm3_8b_instruct__arc_test_00005_2943784f__temp0.10__seed7,0.2129825123501429,,8,per_run_oof
internlm3_8b_instruct__arc_test_00005_2943784f__temp0.60__seed7,0.17704499567442117,,8,per_run_oof
internlm3_8b_instruct__arc_test_00005_2943784f__temp1.00__seed7,0.2176485789612194,,8,per_run_oof
internlm3_8b_instruct__arc_test_00006_73fea8aa__temp0.10__seed7,0.2862071175142597,,8,per_run_oof
internlm3_8b_instruct__arc_test_00006_73fea8aa__temp0.60__seed7,0.3593135106693653,,8,per_run_oof
internlm3_8b_instruct__arc_test_00006_73fea8aa__temp1.00__seed7,0.25419456627590586,,8,per_run_oof
internlm3_8b_instruct__arc_test_00007_55ae159f__temp0.10__seed7,0.3086933225300599,,8,per_run_oof
internlm3_8b_instruct__arc_test_00007_55ae159f__temp0.60__seed7,0.3314150913576598,,8,per_run_oof
internlm3_8b_instruct__arc_test_00007_55ae159f__temp1.00__seed7,0.30737429058921606,,8,per_run_oof
internlm3_8b_instruct__arc_test_00008_3926edfe__temp0.10__seed7,0.2918888211682158,,8,per_run_oof
internlm3_8b_instruct__arc_test_00008_3926edfe__temp0.60__seed7,0.2355215841363768,,8,per_run_oof
internlm3_8b_instruct__arc_test_00008_3926edfe__temp1.00__seed7,0.3180884540903827,0.14285714285714285,8,per_run_oof
internlm3_8b_instruct__arc_test_00009_0cb3f159__temp0.10__seed7,0.2086801525541277,,8,per_run_oof
internlm3_8b_instruct__arc_test_00009_0cb3f159__temp0.60__seed7,0.24330577901848072,,8,per_run_oof
internlm3_8b_instruct__arc_test_00009_0cb3f159__temp1.00__seed7,0.19778152912932812,,8,per_run_oof
internlm3_8b_instruct__arc_test_00010_38aa3c95__temp0.10__seed7,0.2410300838363303,,8,per_run_oof
internlm3_8b_instruct__arc_test_00010_38aa3c95__temp0.60__seed7,0.12012043731320911,,8,per_run_oof
internlm3_8b_instruct__arc_test_00010_38aa3c95__temp1.00__seed7,0.2699388039899058,,8,per_run_oof
internlm3_8b_instruct__arc_test_00011_0a8e7a55__temp0.10__seed7,0.2927150745822445,,8,per_run_oof
internlm3_8b_instruct__arc_test_00011_0a8e7a55__temp0.60__seed7,0.21658181657215334,,8,per_run_oof
internlm3_8b_instruct__arc_test_00011_0a8e7a55__temp1.00__seed7,0.234330801261805,,8,per_run_oof
internlm3_8b_instruct__arc_test_00012_90d98cc0__temp0.10__seed7,0.31753145384966697,,8,per_run_oof
internlm3_8b_instruct__arc_test_00012_90d98cc0__temp0.60__seed7,0.35619464513258037,,8,per_run_oof
internlm3_8b_instruct__arc_test_00012_90d98cc0__temp1.00__seed7,0.2739561594382607,,8,per_run_oof
internlm3_8b_instruct__arc_test_00013_6647a8fe__temp0.10__seed7,0.27607721232723553,,8,per_run_oof
internlm3_8b_instruct__arc_test_00013_6647a8fe__temp0.60__seed7,0.22512858351571424,,8,per_run_oof
internlm3_8b_instruct__arc_test_00013_6647a8fe__temp1.00__seed7,0.2928808393214584,,8,per_run_oof
internlm3_8b_instruct__arc_test_00014_7f872561__temp0.10__seed7,0.3289393717672706,,8,per_run_oof
internlm3_8b_instruct__arc_test_00014_7f872561__temp0.60__seed7,0.20555705039118627,,8,per_run_oof
