model,feature,coefficient
correctness_probe,step,0.04374462425686818
correctness_probe,entropy_mean,-0.21372832233266217
correctness_probe,entropy_std,0.16535349324758722
correctness_probe,confidence,1.8551973821938246
correctness_probe,answer_changed,-0.2681726012816086
correctness_probe,thought_token_count,-0.43721527567578083
correctness_probe,hidden_l2_shift,0.07715491061369234
correctness_probe,hidden_cosine_shift,0.07859105593911558
correctness_probe,lexical_echo,0.056597282620304355
correctness_probe,verbose_confidence_proxy,-0.4323143344912642
repair_hazard,step,-0.12181723075904341
repair_hazard,entropy_mean,-0.22096337340361008
repair_hazard,entropy_std,-0.14869484304141958
repair_hazard,confidence,0.22723828277144284
repair_hazard,answer_changed,0.024776556124782124
repair_hazard,thought_token_count,0.20928611550620438
repair_hazard,hidden_l2_shift,0.7030919793818294
repair_hazard,hidden_cosine_shift,-0.5138440258004965
repair_hazard,lexical_echo,-0.013740248203298585
repair_hazard,verbose_confidence_proxy,-0.2258424329889166
corruption_hazard,step,0.06256147153138947
corruption_hazard,entropy_mean,0.21965006105790522
corruption_hazard,entropy_std,-0.32242234061156516
corruption_hazard,confidence,-0.20470255602255497
corruption_hazard,answer_changed,0.6820482271939491
corruption_hazard,thought_token_count,-0.07263922774960327
corruption_hazard,hidden_l2_shift,1.0095396910063006
corruption_hazard,hidden_cosine_shift,-0.5934505164804559
corruption_hazard,lexical_echo,-0.10869084489989826
corruption_hazard,verbose_confidence_proxy,0.14318018655098713
