phase,temperature,seed,step,requested_batch_size,realized_batch_size,prompt_tokens,generated_tokens,wall_clock_seconds,examples_per_second,tokens_per_second,tokenize_seconds,generation_seconds,forward_seconds,postprocess_seconds,hidden_state_write_seconds,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_max_memory_allocated_gb,gpu_max_memory_reserved_gb,split_count,oom_retry_count
generate,0.1,7,1,64,64,17492,3633,20.586785018909723,3.1087904177953787,176.4724310601658,0.025652887299656868,15.51313559897244,3.2108389120548964,0.31863241316750646,0.0,14.989128589630127,15.021484375,20.48925542831421,20.84765625,1,0
generate,0.1,7,2,64,64,20322,3757,29.9482145300135,2.1370222233402423,125.44988270452015,0.026902219280600548,22.711085979361087,5.39835945982486,0.2311462457291782,0.0,14.989159107208252,15.021484375,20.968320846557617,21.53125,1,0
generate,0.1,7,3,64,64,23439,3816,29.15179836889729,2.195404866283757,130.901015152169,0.031371286138892174,21.893268479034305,5.5498293922282755,0.2811452941969037,0.0,14.98920488357544,15.021484375,21.68714714050293,22.1953125,1,0
generate,0.1,7,4,64,64,26608,4140,29.744180574081838,2.151681396655036,139.18689034612265,0.034466593991965055,23.034920207224786,4.678769497200847,0.3324952176772058,0.0,14.98927354812622,15.021484375,22.765902519226074,23.34765625,1,0
generate,0.1,7,5,64,64,30004,4294,39.78946748422459,1.6084658590963603,107.91800623374642,0.05300284922122955,30.483388984110206,7.130160473287106,0.47118774615228176,0.0,14.98932695388794,15.021484375,23.605360984802246,24.265625,1,0
generate,0.1,7,6,64,64,33558,4407,39.94168318202719,1.6023360785355807,110.335860907911,0.0573382661677897,32.08328280970454,5.527516643982381,0.4929150538519025,0.0,14.98938798904419,15.021484375,24.565200328826904,25.30078125,1,0
generate,0.1,7,7,64,64,37320,4450,48.33780784718692,1.324015358791753,92.06044291598907,0.04477681405842304,36.55852753808722,9.073460102081299,0.6653174250386655,0.0,14.989494800567627,15.021484375,26.246094226837158,26.904296875,1,0
generate,0.1,7,8,64,64,41126,4448,55.94218652602285,1.1440382290068134,79.51065691597353,0.07023948663845658,42.71540558477864,10.089619292877614,0.79658935777843,0.0,14.98957872390747,15.021484375,27.567845821380615,28.310546875,1,0
hidden_state_write,0.1,7,0,64,64,0,0,0.012257128953933716,,,0.0,0.0,0.0,0.0,0.012257128953933716,14.98877763748169,15.021484375,27.567845821380615,28.310546875,0,0
generate,0.1,7,1,64,64,17893,3493,18.501017230097204,3.459269250119159,188.80042954165972,0.03488644491881132,14.058519694954157,2.9309615502133965,0.192718462087214,0.0,14.989098072052002,15.021484375,20.01031255722046,20.33984375,1,0
generate,0.1,7,2,64,64,20588,3727,28.624427765142173,2.2358525566033136,130.20347622594608,0.02827068930491805,22.229525570757687,4.855092448648065,0.2108767107129097,0.0,14.988964557647705,15.021484375,17.918663024902344,18.208984375,2,1
generate,0.1,7,3,64,64,23683,3895,44.11397740524262,1.4507873414378198,88.29401085781733,0.03715982427820563,36.82461180118844,5.145875628106296,0.21999402390792966,0.0,14.988991260528564,15.021484375,18.919124126434326,19.361328125,2,1
generate,0.1,7,4,64,64,26932,4022,28.84207157790661,2.2189806937801517,139.4490679747464,0.03521892707794905,19.927700296975672,6.989164457656443,0.25882425531744957,0.0,14.989311695098877,15.021484375,23.365477561950684,24.01171875,1,0
generate,0.1,7,5,64,64,30267,4241,40.49296677391976,1.5805213867713042,104.7342375202672,0.03847042936831713,31.05143181188032,7.5601872759871185,0.22419471479952335,0.0,14.989380359649658,15.021484375,24.445193767547607,25.14453125,1,0
generate,0.1,7,6,64,64,33824,4399,42.034755744971335,1.5225495870201742,104.65149427033978,0.041694269981235266,34.38998877396807,5.424046755768359,0.29221864603459835,0.0,14.98945665359497,15.021484375,25.6456036567688,26.43359375,1,0
