run_id,brier,auc
phi_4_mini_instruct__gsm8k_train_00026_bf9e0c24__temp0.10__seed7,0.23304283685065502,0.75
phi_4_mini_instruct__gsm8k_train_00026_bf9e0c24__temp0.60__seed7,0.16858008571422053,0.8888888888888888
phi_4_mini_instruct__gsm8k_train_00026_bf9e0c24__temp1.00__seed7,0.3248068010157878,0.25
phi_4_mini_instruct__gsm8k_train_00027_21e7ba75__temp0.10__seed7,0.3193661145185581,
phi_4_mini_instruct__gsm8k_train_00027_21e7ba75__temp0.60__seed7,0.2257951567314151,0.5833333333333334
phi_4_mini_instruct__gsm8k_train_00027_21e7ba75__temp1.00__seed7,0.3199788117650118,
phi_4_mini_instruct__gsm8k_train_00028_07c2d0db__temp0.10__seed7,0.15381532988931085,0.8888888888888888
phi_4_mini_instruct__gsm8k_train_00028_07c2d0db__temp0.60__seed7,0.20426555721248732,0.7083333333333333
phi_4_mini_instruct__gsm8k_train_00028_07c2d0db__temp1.00__seed7,0.2305477037962195,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00029_9fc74e20__temp0.10__seed7,0.21578984692824194,0.6666666666666666
phi_4_mini_instruct__gsm8k_train_00029_9fc74e20__temp0.60__seed7,0.2673968452568621,
phi_4_mini_instruct__gsm8k_train_00029_9fc74e20__temp1.00__seed7,0.20177926927189893,1.0
phi_4_mini_instruct__gsm8k_train_00030_4f09989a__temp0.10__seed7,0.16878091342202647,
phi_4_mini_instruct__gsm8k_train_00030_4f09989a__temp0.60__seed7,0.20670962809429344,0.7777777777777778
phi_4_mini_instruct__gsm8k_train_00030_4f09989a__temp1.00__seed7,0.24027648838279658,
phi_4_mini_instruct__gsm8k_train_00031_1c0c7800__temp0.10__seed7,0.28800816197656526,
phi_4_mini_instruct__gsm8k_train_00031_1c0c7800__temp0.60__seed7,0.17700328906507531,
phi_4_mini_instruct__gsm8k_train_00031_1c0c7800__temp1.00__seed7,0.14609156810545984,
phi_4_mini_instruct__gsm8k_train_00032_366614d9__temp0.10__seed7,0.17754129020672574,0.9375
phi_4_mini_instruct__gsm8k_train_00032_366614d9__temp0.60__seed7,0.3298816830928633,0.1875
phi_4_mini_instruct__gsm8k_train_00032_366614d9__temp1.00__seed7,0.3308522306834786,
phi_4_mini_instruct__gsm8k_train_00033_285b14f1__temp0.10__seed7,0.22420963587174803,0.875
phi_4_mini_instruct__gsm8k_train_00033_285b14f1__temp0.60__seed7,0.20708591699727416,0.75
phi_4_mini_instruct__gsm8k_train_00033_285b14f1__temp1.00__seed7,0.23122521173031294,0.3125
phi_4_mini_instruct__gsm8k_train_00034_b46e2eee__temp0.10__seed7,0.2724051942529692,
phi_4_mini_instruct__gsm8k_train_00034_b46e2eee__temp0.60__seed7,0.22018144671340006,
phi_4_mini_instruct__gsm8k_train_00034_b46e2eee__temp1.00__seed7,0.17112350219137742,1.0
phi_4_mini_instruct__gsm8k_train_00035_e581c993__temp0.10__seed7,0.23785503056623036,
phi_4_mini_instruct__gsm8k_train_00035_e581c993__temp0.60__seed7,0.17484716948455375,
phi_4_mini_instruct__gsm8k_train_00035_e581c993__temp1.00__seed7,0.2416244169128415,
phi_4_mini_instruct__gsm8k_train_00036_5cc8bffa__temp0.10__seed7,0.25949438825130694,0.0
phi_4_mini_instruct__gsm8k_train_00036_5cc8bffa__temp0.60__seed7,0.1963154671912261,0.7142857142857143
phi_4_mini_instruct__gsm8k_train_00036_5cc8bffa__temp1.00__seed7,0.1890346920639592,0.75
phi_4_mini_instruct__gsm8k_train_00037_59a9e4e3__temp0.10__seed7,0.23312084187208137,0.6666666666666667
phi_4_mini_instruct__gsm8k_train_00037_59a9e4e3__temp0.60__seed7,0.24669520272416098,1.0
phi_4_mini_instruct__gsm8k_train_00037_59a9e4e3__temp1.00__seed7,0.1564188250129278,1.0
phi_4_mini_instruct__gsm8k_train_00038_40afacc8__temp0.10__seed7,0.2349658832821156,0.5625
phi_4_mini_instruct__gsm8k_train_00038_40afacc8__temp0.60__seed7,0.22875177372458189,0.4375
phi_4_mini_instruct__gsm8k_train_00038_40afacc8__temp1.00__seed7,0.31400310160928624,
phi_4_mini_instruct__gsm8k_train_00039_3f079edf__temp0.10__seed7,0.31288307138193633,
phi_4_mini_instruct__gsm8k_train_00039_3f079edf__temp0.60__seed7,0.25958259214011675,0.5555555555555556
phi_4_mini_instruct__gsm8k_train_00039_3f079edf__temp1.00__seed7,0.2086227733896639,0.875
phi_4_mini_instruct__gsm8k_train_00040_26fced6d__temp0.10__seed7,0.15951727999989393,
phi_4_mini_instruct__gsm8k_train_00040_26fced6d__temp0.60__seed7,0.17694985998831153,
phi_4_mini_instruct__gsm8k_train_00040_26fced6d__temp1.00__seed7,0.17472873788079996,
phi_4_mini_instruct__gsm8k_train_00041_a5b39aca__temp0.10__seed7,0.2854768962311932,0.25
phi_4_mini_instruct__gsm8k_train_00041_a5b39aca__temp0.60__seed7,0.23558601781356808,0.5714285714285714
phi_4_mini_instruct__gsm8k_train_00041_a5b39aca__temp1.00__seed7,0.241458030333887,0.5238095238095238
phi_4_mini_instruct__gsm8k_train_00042_90e751d7__temp0.10__seed7,0.1885094396541129,
phi_4_mini_instruct__gsm8k_train_00042_90e751d7__temp0.60__seed7,0.2823352317373738,
phi_4_mini_instruct__gsm8k_train_00042_90e751d7__temp1.00__seed7,0.3524217365968598,
phi_4_mini_instruct__gsm8k_train_00043_94f5ad37__temp0.10__seed7,0.1190072405645111,1.0
phi_4_mini_instruct__gsm8k_train_00043_94f5ad37__temp0.60__seed7,0.26149915182444844,0.5
phi_4_mini_instruct__gsm8k_train_00043_94f5ad37__temp1.00__seed7,0.19915454006869857,0.76
phi_4_mini_instruct__gsm8k_train_00044_9c745cd7__temp0.10__seed7,0.21577183840641112,0.625
phi_4_mini_instruct__gsm8k_train_00044_9c745cd7__temp0.60__seed7,0.22513727395527083,0.75
phi_4_mini_instruct__gsm8k_train_00044_9c745cd7__temp1.00__seed7,0.28776549025522913,0.4583333333333333
phi_4_mini_instruct__gsm8k_train_00045_6652e47d__temp0.10__seed7,0.24314899752059066,0.72
phi_4_mini_instruct__gsm8k_train_00045_6652e47d__temp0.60__seed7,0.14551310626847996,1.0
phi_4_mini_instruct__gsm8k_train_00045_6652e47d__temp1.00__seed7,0.2115623209705396,0.6190476190476191
phi_4_mini_instruct__gsm8k_train_00046_9575ad8f__temp0.10__seed7,0.1964985510713506,0.9523809523809524
phi_4_mini_instruct__gsm8k_train_00046_9575ad8f__temp0.60__seed7,0.2019783739969041,0.875
phi_4_mini_instruct__gsm8k_train_00046_9575ad8f__temp1.00__seed7,0.2489813481431868,0.6190476190476191
phi_4_mini_instruct__gsm8k_train_00047_f2440a00__temp0.10__seed7,0.2671909310459094,
phi_4_mini_instruct__gsm8k_train_00047_f2440a00__temp0.60__seed7,0.3724364243196867,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00047_f2440a00__temp1.00__seed7,0.1694486587292248,1.0
phi_4_mini_instruct__gsm8k_train_00048_11e2cfda__temp0.10__seed7,0.14977739487547886,
phi_4_mini_instruct__gsm8k_train_00048_11e2cfda__temp0.60__seed7,0.2317106859381509,0.68
phi_4_mini_instruct__gsm8k_train_00048_11e2cfda__temp1.00__seed7,0.122689588148218,
phi_4_mini_instruct__gsm8k_train_00049_47b14786__temp0.10__seed7,0.24903604194427648,0.7083333333333334
phi_4_mini_instruct__gsm8k_train_00049_47b14786__temp0.60__seed7,0.2256755010855457,0.7142857142857143
phi_4_mini_instruct__gsm8k_train_00049_47b14786__temp1.00__seed7,0.20869645820761756,0.33333333333333337
phi_4_mini_instruct__gsm8k_train_00050_573850e8__temp0.10__seed7,0.17940813709441905,0.9523809523809524
phi_4_mini_instruct__gsm8k_train_00050_573850e8__temp0.60__seed7,0.1584085868442003,1.0
phi_4_mini_instruct__gsm8k_train_00050_573850e8__temp1.00__seed7,0.3350921950455414,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00051_45d98db9__temp0.10__seed7,0.1948164021217656,0.6666666666666667
phi_4_mini_instruct__gsm8k_train_00051_45d98db9__temp0.60__seed7,0.2784753233484989,
phi_4_mini_instruct__gsm8k_train_00051_45d98db9__temp1.00__seed7,0.2778515233686726,
phi_4_mini_instruct__gsm8k_train_00052_62a46c30__temp0.10__seed7,0.27138769997795054,0.625
phi_4_mini_instruct__gsm8k_train_00052_62a46c30__temp0.60__seed7,0.28610128844539645,0.0
phi_4_mini_instruct__gsm8k_train_00052_62a46c30__temp1.00__seed7,0.223190688236929,0.6190476190476191
phi_4_mini_instruct__gsm8k_train_00053_0f2bea45__temp0.10__seed7,0.1970709158499449,0.6666666666666666
phi_4_mini_instruct__gsm8k_train_00053_0f2bea45__temp0.60__seed7,0.17808504061919855,0.9375
phi_4_mini_instruct__gsm8k_train_00053_0f2bea45__temp1.00__seed7,0.21656749684495952,0.875
phi_4_mini_instruct__gsm8k_train_00054_2dc1e445__temp0.10__seed7,0.24675514654203576,0.6
phi_4_mini_instruct__gsm8k_train_00054_2dc1e445__temp0.60__seed7,0.16884726674229372,0.8888888888888888
phi_4_mini_instruct__gsm8k_train_00054_2dc1e445__temp1.00__seed7,0.18505557681602086,1.0
phi_4_mini_instruct__gsm8k_train_00055_0a51a335__temp0.10__seed7,0.2922661655295992,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00055_0a51a335__temp0.60__seed7,0.26895945536374083,0.33333333333333337
phi_4_mini_instruct__gsm8k_train_00055_0a51a335__temp1.00__seed7,0.2645525717455157,0.0
phi_4_mini_instruct__gsm8k_train_00056_1e4c2fc2__temp0.10__seed7,0.2544518824137578,0.5555555555555556
