phase,temperature,seed,step,requested_batch_size,realized_batch_size,prompt_tokens,generated_tokens,wall_clock_seconds,examples_per_second,tokens_per_second,tokenize_seconds,generation_seconds,forward_seconds,postprocess_seconds,hidden_state_write_seconds,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_max_memory_allocated_gb,gpu_max_memory_reserved_gb,split_count,oom_retry_count
generate,0.6,7,1,32,32,8710,16384,19.146728606894612,1.6713037854663595,855.7075381587761,0.013150769285857677,11.535602800548077,1.796521032229066,3.149608861654997,0.0,22.274316787719727,23.32421875,33.64178276062012,39.248046875,1,0
generate,0.6,7,2,32,32,9255,16384,18.2752383062616,1.7510031586858115,896.5136172471355,0.01092582568526268,10.4917305521667,1.82748915348202,3.3227929919958115,0.0,22.403230667114258,23.716796875,33.77070426940918,39.791015625,1,0
generate,0.6,7,3,32,32,9960,16384,18.200776929035783,1.7581667049031435,900.1813529104095,0.012407024390995502,10.619064906612039,1.8738104552030563,3.105205914005637,0.0,22.596601486206055,23.826171875,33.96408653259277,39.712890625,1,0
generate,0.6,7,4,32,32,10689,16384,18.693067524582148,1.7118645700026864,876.4746598413755,0.01135191135108471,10.816529926843941,1.9999126736074686,3.2562719359993935,0.0,22.854429244995117,24.3203125,34.2219295501709,40.791015625,1,0
generate,0.6,7,5,32,32,11395,16333,18.99752244912088,1.6844301716554002,859.7436873014891,0.01093513797968626,10.940828492864966,2.0542652225121856,3.348706617951393,0.0,23.048330307006836,24.57421875,34.415842056274414,41.361328125,1,0
hidden_state_write,0.6,7,0,32,32,0,0,0.006394045427441597,,,0.0,0.0,0.0,0.0,0.006394045427441597,17.569082260131836,17.619140625,29.102811813354492,39.849609375,0,0
generate,0.6,7,1,32,32,8822,16384,18.296050483360887,1.7490113524283286,895.4938124433043,0.00961516983807087,10.659943789243698,1.8921285476535559,3.0695436568930745,0.0,22.66105842590332,23.83203125,34.028547286987305,39.849609375,1,0
generate,0.6,7,2,32,32,9366,16384,18.541105206124485,1.7258949584855268,883.6582187445897,0.010055028833448887,10.826117493212223,1.9899160619825125,3.0706292437389493,0.0,22.78997230529785,24.2109375,34.15746879577637,40.79296875,1,0
generate,0.6,7,3,32,32,10070,16384,18.50735369324684,1.7290424406638156,885.2697296198736,0.01061165425926447,10.886380379088223,2.036526747047901,2.977766561321914,0.0,22.98334312438965,24.55078125,34.35085105895996,40.869140625,1,0
generate,0.6,7,4,32,32,10774,16384,19.00020463578403,1.6841923870510747,862.3065021701502,0.01043197512626648,10.95945710875094,2.0670898016542196,3.3050941061228514,0.0,23.11225700378418,24.36328125,34.47977256774902,41.193359375,1,0
