model,feature,coefficient
correctness_probe,step,0.1343185414855458
correctness_probe,entropy_mean,-0.6106475481979888
correctness_probe,entropy_std,0.602863571933151
correctness_probe,confidence,0.6176552724317382
correctness_probe,answer_changed,-0.8876924634410901
correctness_probe,thought_token_count,0.07744437113370667
correctness_probe,hidden_l2_shift,0.2086348721306147
correctness_probe,hidden_cosine_shift,-0.03596443770777281
correctness_probe,lexical_echo,0.0963491430922998
correctness_probe,verbose_confidence_proxy,-0.10109881922420137
repair_hazard,step,0.006740887348103632
repair_hazard,entropy_mean,0.14192442993036322
repair_hazard,entropy_std,-0.0350615346937154
repair_hazard,confidence,-0.0919676958193094
repair_hazard,answer_changed,0.24327277605777312
repair_hazard,thought_token_count,0.0954213285167591
repair_hazard,hidden_l2_shift,-0.25643354411469116
repair_hazard,hidden_cosine_shift,0.23733855541956023
repair_hazard,lexical_echo,-0.13334145312298062
repair_hazard,verbose_confidence_proxy,-0.16510734549635447
corruption_hazard,step,0.07312774786396906
corruption_hazard,entropy_mean,0.03435611969572755
corruption_hazard,entropy_std,0.16077014096208683
corruption_hazard,confidence,-0.20014403795407618
corruption_hazard,answer_changed,0.24361294747261764
corruption_hazard,thought_token_count,-0.06870694939374938
corruption_hazard,hidden_l2_shift,-0.10116095694776743
corruption_hazard,hidden_cosine_shift,0.11424275729133414
corruption_hazard,lexical_echo,-0.15783065153059447
corruption_hazard,verbose_confidence_proxy,0.08742407393197717
