run_id,brier,auc,n,scope
phi_4_mini_instruct__arc_test_00000_398537ec__temp0.10__seed7,0.11714270243330491,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00000_398537ec__temp0.60__seed7,0.20342296591185882,0.8333333333333334,8,per_run_oof
phi_4_mini_instruct__arc_test_00000_398537ec__temp1.00__seed7,0.13515921128777356,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00001_d4bf1bf9__temp0.10__seed7,0.27049831514842304,0.5,8,per_run_oof
phi_4_mini_instruct__arc_test_00001_d4bf1bf9__temp0.60__seed7,0.1741416319658356,0.8333333333333334,8,per_run_oof
phi_4_mini_instruct__arc_test_00001_d4bf1bf9__temp1.00__seed7,0.12936992197559655,,8,per_run_oof
phi_4_mini_instruct__arc_test_00002_eef48f5d__temp0.10__seed7,0.3030485948747997,0.5,8,per_run_oof
phi_4_mini_instruct__arc_test_00002_eef48f5d__temp0.60__seed7,0.15630574764139232,0.8666666666666667,8,per_run_oof
phi_4_mini_instruct__arc_test_00002_eef48f5d__temp1.00__seed7,0.1307434813190164,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00003_c16c54fb__temp0.10__seed7,0.24754926912781067,0.8666666666666667,8,per_run_oof
phi_4_mini_instruct__arc_test_00003_c16c54fb__temp0.60__seed7,0.1721261740947876,0.8666666666666667,8,per_run_oof
phi_4_mini_instruct__arc_test_00003_c16c54fb__temp1.00__seed7,0.09844859228558688,0.8571428571428571,8,per_run_oof
phi_4_mini_instruct__arc_test_00004_89613a4b__temp0.10__seed7,0.22856158694604115,0.8571428571428571,8,per_run_oof
phi_4_mini_instruct__arc_test_00004_89613a4b__temp0.60__seed7,0.1783347021515406,0.75,8,per_run_oof
phi_4_mini_instruct__arc_test_00004_89613a4b__temp1.00__seed7,0.19921231338422518,,8,per_run_oof
phi_4_mini_instruct__arc_test_00005_2943784f__temp0.10__seed7,0.29115348180199596,0.1428571428571429,8,per_run_oof
phi_4_mini_instruct__arc_test_00005_2943784f__temp0.60__seed7,0.14518625951171366,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00005_2943784f__temp1.00__seed7,0.24708822162295968,0.8571428571428571,8,per_run_oof
phi_4_mini_instruct__arc_test_00006_73fea8aa__temp0.10__seed7,0.2109140137790235,0.8666666666666667,8,per_run_oof
phi_4_mini_instruct__arc_test_00006_73fea8aa__temp0.60__seed7,0.19895599414026166,,8,per_run_oof
phi_4_mini_instruct__arc_test_00006_73fea8aa__temp1.00__seed7,0.21375627313716894,0.75,8,per_run_oof
phi_4_mini_instruct__arc_test_00007_55ae159f__temp0.10__seed7,0.45744823029214066,,8,per_run_oof
phi_4_mini_instruct__arc_test_00007_55ae159f__temp0.60__seed7,0.451061716845209,,8,per_run_oof
phi_4_mini_instruct__arc_test_00007_55ae159f__temp1.00__seed7,0.4575977739485815,,8,per_run_oof
phi_4_mini_instruct__arc_test_00008_3926edfe__temp0.10__seed7,0.40306621865860304,,8,per_run_oof
phi_4_mini_instruct__arc_test_00008_3926edfe__temp0.60__seed7,0.5336860377147026,,8,per_run_oof
phi_4_mini_instruct__arc_test_00008_3926edfe__temp1.00__seed7,0.45135349056529583,0.1428571428571429,8,per_run_oof
phi_4_mini_instruct__arc_test_00009_0cb3f159__temp0.10__seed7,0.20256467847801307,0.8571428571428571,8,per_run_oof
phi_4_mini_instruct__arc_test_00009_0cb3f159__temp0.60__seed7,0.23382312032389826,0.42857142857142855,8,per_run_oof
phi_4_mini_instruct__arc_test_00009_0cb3f159__temp1.00__seed7,0.22888080172367986,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00010_38aa3c95__temp0.10__seed7,0.156693153541767,,8,per_run_oof
phi_4_mini_instruct__arc_test_00010_38aa3c95__temp0.60__seed7,0.3805962339281309,0.16666666666666663,8,per_run_oof
phi_4_mini_instruct__arc_test_00010_38aa3c95__temp1.00__seed7,0.2586206340360497,0.6666666666666666,8,per_run_oof
phi_4_mini_instruct__arc_test_00011_0a8e7a55__temp0.10__seed7,0.1267701586063552,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00011_0a8e7a55__temp0.60__seed7,0.09114649482171178,,8,per_run_oof
phi_4_mini_instruct__arc_test_00011_0a8e7a55__temp1.00__seed7,0.13232830961454453,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00012_90d98cc0__temp0.10__seed7,0.14699557717825687,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00012_90d98cc0__temp0.60__seed7,0.19086736791185477,0.7333333333333334,8,per_run_oof
phi_4_mini_instruct__arc_test_00012_90d98cc0__temp1.00__seed7,0.15003727065712613,0.875,8,per_run_oof
phi_4_mini_instruct__arc_test_00013_6647a8fe__temp0.10__seed7,0.27595887691801985,0.33333333333333326,8,per_run_oof
phi_4_mini_instruct__arc_test_00013_6647a8fe__temp0.60__seed7,0.35178317905415957,0.19999999999999998,8,per_run_oof
phi_4_mini_instruct__arc_test_00013_6647a8fe__temp1.00__seed7,0.1918434299955631,0.8,8,per_run_oof
phi_4_mini_instruct__arc_test_00014_7f872561__temp0.10__seed7,0.3538685175181874,,8,per_run_oof
phi_4_mini_instruct__arc_test_00014_7f872561__temp0.60__seed7,0.10178743411622737,,8,per_run_oof
phi_4_mini_instruct__arc_test_00014_7f872561__temp1.00__seed7,0.18955860103389205,0.9166666666666667,8,per_run_oof
phi_4_mini_instruct__arc_test_00015_495befc7__temp0.10__seed7,0.13392374278378444,,8,per_run_oof
phi_4_mini_instruct__arc_test_00015_495befc7__temp0.60__seed7,0.23797532453268047,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00015_495befc7__temp1.00__seed7,0.2031392516559913,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00016_75d83e3f__temp0.10__seed7,0.09601566112825353,,8,per_run_oof
phi_4_mini_instruct__arc_test_00016_75d83e3f__temp0.60__seed7,0.2233484607213475,0.7333333333333334,8,per_run_oof
phi_4_mini_instruct__arc_test_00016_75d83e3f__temp1.00__seed7,0.19419467968176307,0.8571428571428571,8,per_run_oof
phi_4_mini_instruct__arc_test_00017_dac51f3a__temp0.10__seed7,0.15189358481828164,0.9333333333333333,8,per_run_oof
phi_4_mini_instruct__arc_test_00017_dac51f3a__temp0.60__seed7,0.11876471832465901,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00017_dac51f3a__temp1.00__seed7,0.11059474216339346,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00018_9925db26__temp0.10__seed7,0.19937192336915838,0.8125,8,per_run_oof
phi_4_mini_instruct__arc_test_00018_9925db26__temp0.60__seed7,0.15280197368484338,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00018_9925db26__temp1.00__seed7,0.10906773098758751,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00019_1a50b7f7__temp0.10__seed7,0.09231470878024578,,8,per_run_oof
phi_4_mini_instruct__arc_test_00019_1a50b7f7__temp0.60__seed7,0.22715517403567065,0.875,8,per_run_oof
phi_4_mini_instruct__arc_test_00019_1a50b7f7__temp1.00__seed7,0.1560169242896149,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00020_d3e511bf__temp0.10__seed7,0.10330727439461562,,8,per_run_oof
phi_4_mini_instruct__arc_test_00020_d3e511bf__temp0.60__seed7,0.1666377847124868,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00020_d3e511bf__temp1.00__seed7,0.1558404127457813,0.8571428571428571,8,per_run_oof
phi_4_mini_instruct__arc_test_00021_ce0d3229__temp0.10__seed7,0.1316856937395291,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00021_ce0d3229__temp0.60__seed7,0.12822467695447748,1.0,8,per_run_oof
phi_4_mini_instruct__arc_test_00021_ce0d3229__temp1.00__seed7,0.1647330027568421,0.8333333333333333,8,per_run_oof
phi_4_mini_instruct__arc_test_00022_51e7e2c1__temp0.10__seed7,0.08667611466648392,1.0,8,per_run_oof
