phase,temperature,seed,step,requested_batch_size,realized_batch_size,prompt_tokens,generated_tokens,wall_clock_seconds,examples_per_second,tokens_per_second,tokenize_seconds,generation_seconds,forward_seconds,postprocess_seconds,hidden_state_write_seconds,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_max_memory_allocated_gb,gpu_max_memory_reserved_gb,split_count,oom_retry_count
generate,0.1,7,1,32,32,8236,1831,23.186697422061116,1.380101677160518,78.96769284002838,0.014287922997027636,18.859719392843544,2.876158719882369,0.28364655608311296,0.0,14.216590404510498,14.259765625,18.010505199432373,18.28515625,1,0
generate,0.1,7,2,32,32,9987,2187,23.816205287817866,1.3436229497218937,91.82823097005567,0.014108272269368172,18.890532640740275,3.4441436869092286,0.3523254101164639,0.0,14.21663236618042,14.259765625,18.166414737701416,18.4609375,1,0
generate,0.1,7,3,32,32,12122,2089,24.979249650146812,1.2810633004667507,83.62941358359507,0.015411955770105124,19.92132918909192,3.77247959561646,0.235984293743968,0.0,14.216670513153076,14.259765625,17.772501468658447,18.08984375,1,0
generate,0.1,7,4,32,32,14069,1831,19.979929965920746,1.6016072155699033,91.6419628658904,0.017941720318049192,16.795828143134713,2.1064518187195063,0.1775909410789609,0.0,14.216704845428467,14.259765625,17.519390106201172,17.7578125,1,0
generate,0.1,7,5,32,32,15632,1837,29.44519836222753,1.0867646264882964,62.38708183934377,0.019906477071344852,23.561016309075058,4.7212356477975845,0.1517626396380365,0.0,14.216723918914795,14.259765625,17.759439945220947,18.01171875,1,0
generate,0.1,7,6,32,32,17199,1702,22.277737458702177,1.436411577222358,76.39914076351417,0.02126609394326806,15.751801741775125,5.567376730032265,0.14823305187746882,0.0,14.216773509979248,14.259765625,18.38401508331299,18.67578125,1,0
generate,0.1,7,7,32,32,18614,1597,27.425419146660715,1.1668007635134459,58.23065060409291,0.023634455166757107,20.492032995913178,5.897264469880611,0.1193471560254693,0.0,14.216784954071045,14.259765625,18.528239727020264,18.83203125,1,0
generate,0.1,7,8,32,32,19923,1539,24.941751338075846,1.2829892963911118,61.70376647331003,0.024886010214686394,18.13775832299143,5.8651115340180695,0.10707774199545383,0.0,14.216800212860107,14.259765625,18.72059202194214,19.02734375,1,0
generate,0.1,7,9,32,32,21174,1503,24.708424332085997,1.2951048423773939,60.82945556541322,0.02538247173652053,17.798439977224916,5.926957483869046,0.1100714928470552,0.0,14.216819286346436,14.259765625,18.961118698120117,19.302734375,1,0
generate,0.1,7,10,32,32,22420,1493,24.88163906801492,1.2860889072671928,60.00408557968496,0.02828235039487481,18.132186525966972,5.849378291983157,0.1111121540889144,0.0,14.216834545135498,14.259765625,19.153608322143555,19.517578125,1,0
hidden_state_write,0.1,7,0,32,32,0,0,0.006287571042776108,,,0.0,0.0,0.0,0.0,0.006287571042776108,14.216441631317139,14.259765625,19.153608322143555,19.517578125,0,0
generate,0.1,7,1,32,32,8111,1777,19.918016611598432,1.6065856668362313,89.21571031149948,0.013307748828083277,16.00423420779407,2.966405333019793,0.1141899018548429,0.0,14.216594219207764,14.259765625,17.080442905426025,17.34765625,1,0
generate,0.1,7,2,32,32,9794,2191,19.148299414198846,1.671166682106055,114.42269376544895,0.013945623766630888,14.234203138854355,3.750565081834793,0.1080351360142231,0.0,14.216639995574951,14.259765625,17.895795345306396,18.16796875,1,0
