run_id,brier,auc
mistral_7b_instruct_v0p3__gsm8k_train_00019_fe91f244__temp0.10__seed7,0.1813801956417673,0.875
mistral_7b_instruct_v0p3__gsm8k_train_00019_fe91f244__temp0.60__seed7,0.257607291969422,
mistral_7b_instruct_v0p3__gsm8k_train_00019_fe91f244__temp1.00__seed7,0.27703435308904356,0.6666666666666666
mistral_7b_instruct_v0p3__gsm8k_train_00020_7d8a849a__temp0.10__seed7,0.33705010825057324,
mistral_7b_instruct_v0p3__gsm8k_train_00020_7d8a849a__temp0.60__seed7,0.3115126643057202,
mistral_7b_instruct_v0p3__gsm8k_train_00020_7d8a849a__temp1.00__seed7,0.06407111057172976,
mistral_7b_instruct_v0p3__gsm8k_train_00021_8849281d__temp0.10__seed7,0.2369147228581836,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00021_8849281d__temp0.60__seed7,0.17302493022973958,
mistral_7b_instruct_v0p3__gsm8k_train_00021_8849281d__temp1.00__seed7,0.2625740040445851,
mistral_7b_instruct_v0p3__gsm8k_train_00022_80c4da46__temp0.10__seed7,0.2343691635479928,
mistral_7b_instruct_v0p3__gsm8k_train_00022_80c4da46__temp0.60__seed7,0.3663976769148488,
mistral_7b_instruct_v0p3__gsm8k_train_00022_80c4da46__temp1.00__seed7,0.2650022712300189,0.761904761904762
mistral_7b_instruct_v0p3__gsm8k_train_00023_5c659510__temp0.10__seed7,0.13770533200124,
mistral_7b_instruct_v0p3__gsm8k_train_00023_5c659510__temp0.60__seed7,0.2865327070861653,0.5833333333333333
mistral_7b_instruct_v0p3__gsm8k_train_00023_5c659510__temp1.00__seed7,0.20763936692761034,
mistral_7b_instruct_v0p3__gsm8k_train_00024_f139cc04__temp0.10__seed7,0.1877172175248702,0.0
mistral_7b_instruct_v0p3__gsm8k_train_00024_f139cc04__temp0.60__seed7,0.1650768584144764,
mistral_7b_instruct_v0p3__gsm8k_train_00024_f139cc04__temp1.00__seed7,0.12702686820175646,0.33333333333333337
mistral_7b_instruct_v0p3__gsm8k_train_00025_1a030c71__temp0.10__seed7,0.2261044224971709,
mistral_7b_instruct_v0p3__gsm8k_train_00025_1a030c71__temp0.60__seed7,0.2759410804982739,0.52
