run_id,brier,auc,n,scope
yi_1p5_9b_chat__math_test_00000_5a6bb412__temp0.10__seed7,0.346830880066478,,14,per_run_oof
yi_1p5_9b_chat__math_test_00000_5a6bb412__temp0.60__seed7,0.2466884240274473,,14,per_run_oof
yi_1p5_9b_chat__math_test_00000_5a6bb412__temp1.00__seed7,0.21210714117980983,0.6222222222222222,14,per_run_oof
yi_1p5_9b_chat__math_test_00001_28176864__temp0.10__seed7,0.3425126958272809,0.6122448979591836,14,per_run_oof
yi_1p5_9b_chat__math_test_00001_28176864__temp0.60__seed7,0.05917070464365137,,14,per_run_oof
yi_1p5_9b_chat__math_test_00001_28176864__temp1.00__seed7,0.20415596128875182,,14,per_run_oof
yi_1p5_9b_chat__math_test_00002_12859ab8__temp0.10__seed7,0.35369486497685554,0.30000000000000004,14,per_run_oof
yi_1p5_9b_chat__math_test_00002_12859ab8__temp0.60__seed7,0.2836731812430952,,14,per_run_oof
yi_1p5_9b_chat__math_test_00002_12859ab8__temp1.00__seed7,0.2545942991198423,,14,per_run_oof
yi_1p5_9b_chat__math_test_00003_b88cddac__temp0.10__seed7,0.3987898465039598,,14,per_run_oof
yi_1p5_9b_chat__math_test_00003_b88cddac__temp0.60__seed7,0.07162938143771516,,14,per_run_oof
yi_1p5_9b_chat__math_test_00003_b88cddac__temp1.00__seed7,0.14752116919890318,,14,per_run_oof
yi_1p5_9b_chat__math_test_00004_d6afb929__temp0.10__seed7,0.40228803062535096,,14,per_run_oof
yi_1p5_9b_chat__math_test_00004_d6afb929__temp0.60__seed7,0.3611026302992366,,14,per_run_oof
yi_1p5_9b_chat__math_test_00004_d6afb929__temp1.00__seed7,0.28882155854225383,,14,per_run_oof
yi_1p5_9b_chat__math_test_00005_82ab404f__temp0.10__seed7,0.2445997436761322,,14,per_run_oof
yi_1p5_9b_chat__math_test_00005_82ab404f__temp0.60__seed7,0.24415215724096578,,14,per_run_oof
yi_1p5_9b_chat__math_test_00005_82ab404f__temp1.00__seed7,0.24584901878047608,,14,per_run_oof
yi_1p5_9b_chat__math_test_00006_27e7448e__temp0.10__seed7,0.32097455848249773,,14,per_run_oof
yi_1p5_9b_chat__math_test_00006_27e7448e__temp0.60__seed7,0.1670429392187879,,14,per_run_oof
yi_1p5_9b_chat__math_test_00006_27e7448e__temp1.00__seed7,0.26763053070963694,0.28888888888888886,14,per_run_oof
yi_1p5_9b_chat__math_test_00007_8a27500a__temp0.10__seed7,0.19106769253148206,,14,per_run_oof
yi_1p5_9b_chat__math_test_00007_8a27500a__temp0.60__seed7,0.0812425033622713,,14,per_run_oof
yi_1p5_9b_chat__math_test_00007_8a27500a__temp1.00__seed7,0.07191412601403847,,14,per_run_oof
yi_1p5_9b_chat__math_test_00008_e894d48c__temp0.10__seed7,0.3764008533647223,0.3076923076923077,14,per_run_oof
yi_1p5_9b_chat__math_test_00008_e894d48c__temp0.60__seed7,0.32697712967732634,0.6666666666666667,14,per_run_oof
yi_1p5_9b_chat__math_test_00008_e894d48c__temp1.00__seed7,0.1233298624769698,,14,per_run_oof
yi_1p5_9b_chat__math_test_00009_99c62e67__temp0.10__seed7,0.3819227780342199,,14,per_run_oof
yi_1p5_9b_chat__math_test_00009_99c62e67__temp0.60__seed7,0.38654135432336123,,14,per_run_oof
yi_1p5_9b_chat__math_test_00009_99c62e67__temp1.00__seed7,0.41381190199579837,,14,per_run_oof
yi_1p5_9b_chat__math_test_00010_88e977e0__temp0.10__seed7,0.40207909492109956,,14,per_run_oof
yi_1p5_9b_chat__math_test_00010_88e977e0__temp0.60__seed7,0.2762981795952291,,14,per_run_oof
yi_1p5_9b_chat__math_test_00010_88e977e0__temp1.00__seed7,0.3132256400030643,,14,per_run_oof
yi_1p5_9b_chat__math_test_00011_3e051151__temp0.10__seed7,0.36568984259518167,,14,per_run_oof
