phase,temperature,seed,step,requested_batch_size,realized_batch_size,prompt_tokens,generated_tokens,wall_clock_seconds,examples_per_second,tokens_per_second,tokenize_seconds,generation_seconds,forward_seconds,postprocess_seconds,hidden_state_write_seconds,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_max_memory_allocated_gb,gpu_max_memory_reserved_gb,split_count,oom_retry_count
generate,0.6,7,1,16,16,3984,8192,9.224564846605062,1.7344991624063997,888.0635711520766,0.01162731647491455,6.327176903374493,0.30538950581103563,1.3761801877990365,0.0,9.158426761627197,10.4453125,13.738661289215088,16.3203125,1,0
generate,0.6,7,2,16,16,4584,8192,8.28017007932067,1.9323274578573257,989.3516584229508,0.005576577968895435,5.4314368879422545,0.32390837371349335,1.316638771444559,0.0,9.303457736968994,10.76953125,13.883703708648682,16.697265625,1,0
generate,0.6,7,3,16,16,5253,8192,8.653187495656312,1.8490296215159567,946.7031662161698,0.00537478644400835,5.848013645038009,0.37467313278466463,1.2494342615827918,0.0,9.569347858428955,11.462890625,14.149614810943604,17.619140625,1,0
generate,0.6,7,4,16,16,5842,8192,8.949326487258077,1.7878440375128308,915.3761472065694,0.005724620074033737,6.077089323662221,0.3945384444668889,1.2742390343919396,0.0,9.714378833770752,11.884765625,14.294657230377197,18.107421875,1,0
generate,0.6,7,5,16,16,6425,8192,9.001402700319886,1.7775007443485893,910.0803811064777,0.0065719615668058395,6.258847389370203,0.41745822224766016,1.1451740264892578,0.0,9.835237979888916,12.201171875,14.415525913238525,18.541015625,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.004865339025855064,,,0.0,0.0,0.0,0.0,0.004865339025855064,7.176397800445557,7.22265625,11.837400913238525,18.189453125,0,0
generate,0.6,7,1,16,16,3877,8192,7.9234348414465785,2.019326254354467,1033.8950422294872,0.0052011460065841675,5.189941255375743,0.2938425624743104,1.2486139312386513,0.0,9.110083103179932,10.31640625,13.690313816070557,16.03125,1,0
generate,0.6,7,2,16,16,4517,8192,8.289444486610591,1.9301655286845547,988.244750686492,0.005141234956681728,5.506041439250112,0.33181413635611534,1.2443275609984994,0.0,9.35180139541626,10.8984375,13.932051181793213,16.869140625,1,0
generate,0.6,7,3,16,16,5106,8192,8.319588303565979,1.9231720869098785,984.6641084978578,0.004196397960186005,5.635736096650362,0.34137122612446547,1.1797281336039305,0.0,9.448488712310791,11.1484375,14.028746128082275,17.20703125,1,0
generate,0.6,7,4,16,16,5707,8192,8.894520789384842,1.798860262274634,921.0164542846126,0.005529728718101978,5.968071329407394,0.38500743452459574,1.3322957642376423,0.0,9.666035175323486,11.76171875,14.246309757232666,17.943359375,1,0
generate,0.6,7,5,16,16,6243,8192,9.110567890107632,1.756202268946703,899.1755617007119,0.005782178603112698,6.173246779479086,0.40230685751885176,1.3335807276889682,0.0,9.78689432144165,12.072265625,14.367178440093994,18.373046875,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0027282843366265297,,,0.0,0.0,0.0,0.0,0.0027282843366265297,7.176397800445557,7.22265625,11.835928440093994,18.029296875,0,0
generate,0.6,7,1,16,16,3752,8192,7.461853341199458,2.1442394092173456,1097.850577519281,0.004209647886455059,4.82170086633414,0.24487372487783432,1.2228996027261019,0.0,8.820021152496338,9.5078125,13.40022897720337,14.90625,1,0
generate,0.6,7,2,16,16,4400,8192,7.640787294134498,2.094025050570706,1072.1408258922015,0.004886963404715061,4.929500033147633,0.25954711250960827,1.2483243755996227,0.0,8.91670846939087,9.76171875,13.496923923492432,15.232421875,1,0
generate,0.6,7,3,16,16,5126,8192,8.021272607147694,1.994695952079041,1021.284327464469,0.005188567563891411,5.187420506961644,0.293617632240057,1.3301988849416375,0.0,9.110083103179932,10.31640625,13.690313816070557,16.03125,1,0
generate,0.6,7,4,16,16,5727,8192,8.08773456979543,1.9783042905183648,1012.8917967454028,0.006847708486020565,5.365484536625445,0.315021775662899,1.2192283859476447,0.0,9.230942249298096,10.634765625,13.811182498931885,16.455078125,1,0
generate,0.6,7,5,16,16,6312,8192,8.232454688288271,1.9435272474395837,995.0859506890669,0.005577421747148037,5.528092491440475,0.3369268774986267,1.1737157488241792,0.0,9.400145053863525,11.01953125,13.980398654937744,17.03515625,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.002641403116285801,,,0.0,0.0,0.0,0.0,0.002641403116285801,7.176397800445557,7.22265625,11.824148654937744,16.7890625,0,0
generate,0.6,7,1,16,16,3874,8192,7.592480218037963,2.10734826308638,1078.9623107002265,0.0041468339040875435,4.964593184180558,0.26843338925391436,1.1790905585512519,0.0,8.989223957061768,10.0390625,13.569445133209229,15.490234375,1,0
generate,0.6,7,2,16,16,4460,8192,7.755987326614559,2.0629224012649208,1056.2162694476394,0.004596729762852192,5.042797580361366,0.27916521206498146,1.2571885902434587,0.0,9.061739444732666,10.234375,13.641966342926025,15.72265625,1,0
generate,0.6,7,3,16,16,5113,8192,8.22660908009857,1.944908265874266,995.7930321276242,0.0055941566824913025,5.455929917283356,0.3292265674099326,1.2396137230098248,0.0,9.327629566192627,10.833984375,13.907877445220947,16.7890625,1,0
generate,0.6,7,4,16,16,5836,8192,9.08441276755184,1.7612585875830744,901.7643968425341,0.0059370119124650955,6.213324632495642,0.40712758246809244,1.2563512679189444,0.0,9.811066150665283,12.13671875,14.39135217666626,18.453125,1,0
generate,0.6,7,5,16,16,6488,8192,9.533431298099458,1.6783044320243528,859.2918691964686,0.0064954496920108795,6.6749037597328424,0.4607609137892723,1.1970672067254782,0.0,10.101128101348877,12.892578125,14.681437015533447,19.44921875,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0024758391082286835,,,0.0,0.0,0.0,0.0,0.0024758391082286835,7.176397800445557,7.22265625,12.325363636016846,18.87890625,0,0
generate,0.6,7,1,16,16,4385,8192,9.010777169838548,1.7756515002453093,909.1335681255983,0.006663923151791096,6.270719516091049,0.4200384272262454,1.1217100955545902,0.0,9.859409809112549,12.265625,14.439699649810791,18.626953125,1,0
generate,0.6,7,2,16,16,4946,8192,9.257142172195017,1.7283951896145657,884.9383370826577,0.006797723472118378,6.4329512333497405,0.44141917768865824,1.1882469188421965,0.0,9.95609712600708,12.517578125,14.536394596099854,18.958984375,1,0
generate,0.6,7,3,16,16,5528,8192,9.480055036954582,1.6877539146797946,864.1300043160549,0.005945203825831413,6.585229412652552,0.45247987750917673,1.2326794164255261,0.0,10.052784442901611,12.76953125,14.633089542388916,19.28515625,1,0
generate,0.6,7,4,16,16,6084,8192,9.581835665740073,1.6698261750833532,854.9510016426768,0.005871874280273914,6.729763329029083,0.4671067129820585,1.1705064391717315,0.0,10.149471759796143,13.021484375,14.729784488677979,19.6171875,1,0
generate,0.6,7,5,16,16,6752,8192,9.681820540688932,1.6525817569906625,846.1218595792192,0.006383782252669334,6.8622717671096325,0.48477595299482346,1.1411481387913227,0.0,10.221987247467041,13.208984375,14.802305698394775,19.86328125,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0027529653161764145,,,0.0,0.0,0.0,0.0,0.0027529653161764145,7.176397800445557,7.22265625,12.6165452003479,19.263671875,0,0
generate,0.6,7,1,16,16,3766,8192,7.841102316975594,2.0405294247163184,1044.751065454755,0.003929507918655872,5.076642206870019,0.2772963112220168,1.285857350565493,0.0,9.037567615509033,10.16796875,13.61779260635376,15.638671875,1,0
generate,0.6,7,2,16,16,4392,8192,7.904665810987353,2.024120991650307,1036.3499477249572,0.00490427203476429,5.226434727199376,0.3007280193269253,1.1927489088848233,0.0,9.134254932403564,10.380859375,13.714487552642822,16.1171875,1,0
generate,0.6,7,3,16,16,5165,8192,8.15298548899591,1.962471296139949,1004.7853036236539,0.005126344971358776,5.361474613659084,0.31833946984261274,1.2750808345153928,0.0,9.255114078521729,10.6484375,13.83535623550415,16.544921875,1,0
generate,0.6,7,4,16,16,5795,8192,8.351878426037729,1.915736698240071,980.8571894989163,0.005270972847938538,5.576610908843577,0.3376448033377528,1.253846655599773,0.0,9.400145053863525,11.01953125,13.980398654937744,17.03515625,1,0
generate,0.6,7,5,16,16,6375,8192,8.580750269815326,1.8646388132612965,954.6950723897838,0.005886605940759182,5.71787438634783,0.35936008486896753,1.3119833124801517,0.0,9.496832370758057,11.26953125,14.077093601226807,17.359375,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0030221743509173393,,,0.0,0.0,0.0,0.0,0.0030221743509173393,7.176397800445557,7.22265625,11.827093601226807,17.1015625,0,0
generate,0.6,7,1,16,16,3952,8192,8.074898003600538,1.9814491765550124,1014.5019783961664,0.004917541518807411,5.2914927853271365,0.3076605098322034,1.282282441854477,0.0,9.18259859085083,10.509765625,13.762835025787354,16.302734375,1,0
generate,0.6,7,2,16,16,4575,8192,8.090079141780734,1.9777309615389236,1012.5982523079289,0.004831974394619465,5.460056686773896,0.3300841050222516,1.102536104619503,0.0,9.327629566192627,10.833984375,13.907877445220947,16.7890625,1,0
generate,0.6,7,3,16,16,5338,8192,8.591952565126121,1.8622076738345141,953.4503290032712,0.005622510798275471,5.628486189991236,0.34009535796940327,1.4211417445912957,0.0,9.424316883087158,11.083984375,14.00457239151001,17.119140625,1,0
generate,0.6,7,4,16,16,6021,8192,8.65308861527592,1.849050750705829,946.7139843613844,0.006078124046325684,5.866796212270856,0.3726248452439904,1.1928627956658602,0.0,9.569347858428955,11.462890625,14.149614810943604,17.619140625,1,0
generate,0.6,7,5,16,16,6641,8192,8.926518452353776,1.792412135302433,917.7150132748457,0.006562280468642712,6.154548029415309,0.4002400944009423,1.166534734889865,0.0,9.762722492218018,12.013671875,14.343004703521729,18.30078125,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0025085974484682083,,,0.0,0.0,0.0,0.0,0.0025085974484682083,7.176397800445557,7.22265625,11.835192203521729,17.80859375,0,0
generate,0.6,7,1,16,16,3725,8192,7.442866615951061,2.1497093560308946,1100.651190287818,0.004105693660676479,4.841778097674251,0.2493135742843151,1.1624813620001078,0.0,8.84419298171997,9.572265625,13.424402713775635,14.984375,1,0
generate,0.6,7,2,16,16,4356,8192,7.589015633799136,2.1083103227170774,1079.4548852311436,0.004687506705522537,4.9671284491196275,0.26801346987485886,1.1581990234553814,0.0,8.989223957061768,10.0390625,13.569445133209229,15.490234375,1,0
generate,0.6,7,3,16,16,5013,8192,8.010141029022634,1.9974679524403152,1022.7035916494414,0.0054702721536159515,5.158450030721724,0.3003439577296376,1.3369347378611565,0.0,9.134254932403564,10.380859375,13.714487552642822,16.1171875,1,0
generate,0.6,7,4,16,16,5749,8192,8.415824762545526,1.901180270673851,973.4042985850117,0.006414329633116722,5.402598788030446,0.32156788278371096,1.492225494235754,0.0,9.279285907745361,10.712890625,13.859529972076416,16.625,1,0
generate,0.6,7,5,16,16,6402,8192,8.915826927870512,1.794561528553751,918.8155026195205,0.005993107333779335,5.580083495005965,0.3393483282998204,1.5718357637524605,0.0,9.424316883087158,11.083984375,14.00457239151001,17.119140625,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.002516929991543293,,,0.0,0.0,0.0,0.0,0.002516929991543293,7.176397800445557,7.22265625,11.82488489151001,16.869140625,0,0
generate,0.6,7,1,16,16,4034,8192,8.664320276118815,1.8466538043498093,945.4867478271024,0.005229910835623741,5.80204860214144,0.37073071487247944,1.2899125637486577,0.0,9.545176029205322,11.3984375,14.125441074371338,17.53125,1,0
generate,0.6,7,2,16,16,4649,8192,8.837258196435869,1.8105162986471208,926.9843449073259,0.005324743688106537,5.973248299211264,0.3817529156804085,1.2776679918169975,0.0,9.641863346099854,11.6484375,14.2221360206604,17.86328125,1,0
generate,0.6,7,3,16,16,5317,8192,9.011404150165617,1.7755279569506315,909.0703139587233,0.005639676935970783,6.18702635820955,0.4023223603144288,1.2108451519161463,0.0,9.78689432144165,12.072265625,14.367178440093994,18.373046875,1,0
generate,0.6,7,4,16,16,5975,8192,9.340212813578546,1.7130230669626325,877.0678102848678,0.00580797903239727,6.422623118385673,0.4377587530761957,1.2489388221874833,0.0,9.931925296783447,12.453125,14.512220859527588,18.87109375,1,0
generate,0.6,7,5,16,16,6547,8192,9.479333669878542,1.687882350933745,864.1957636780775,0.0050878385081887245,6.57745561003685,0.4500930951908231,1.2520031230524182,0.0,10.028612613677979,12.705078125,14.60891580581665,19.205078125,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0024322587996721268,,,0.0,0.0,0.0,0.0,0.0024322587996721268,7.176397800445557,7.22265625,12.152135848999023,18.650390625,0,0
generate,0.6,7,1,16,16,3589,8192,7.877562923356891,2.0310850139400562,1039.9155271373088,0.003875608555972576,5.087334703654051,0.2774299569427967,1.3088767863810062,0.0,9.037567615509033,10.16796875,13.61779260635376,15.638671875,1,0
generate,0.6,7,2,16,16,4248,8192,8.04236793704331,1.9894638152904789,1018.6054734287252,0.005021609365940094,5.22383196093142,0.30125975515693426,1.336796130053699,0.0,9.134254932403564,10.380859375,13.714487552642822,16.1171875,1,0
generate,0.6,7,3,16,16,4868,8192,8.150921473279595,1.9629682426031592,1005.0397402128175,0.005350172519683838,5.37314844597131,0.31827713642269373,1.2477099616080523,0.0,9.255114078521729,10.6484375,13.83535623550415,16.544921875,1,0
generate,0.6,7,4,16,16,5580,8192,8.389788961969316,1.9070801509462947,976.4250372845029,0.005364733748137951,5.584470894187689,0.33671924471855164,1.2737394785508513,0.0,9.400145053863525,11.01953125,13.980398654937744,17.03515625,1,0
generate,0.6,7,5,16,16,6181,8192,8.557996658608317,1.8695964298964665,957.2333721069908,0.0057588061317801476,5.80488202907145,0.36882622074335814,1.2218029731884599,0.0,9.52100419998169,11.333984375,14.101267337799072,17.451171875,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0022303052246570587,,,0.0,0.0,0.0,0.0,0.0022303052246570587,7.176397800445557,7.22265625,11.827829837799072,17.181640625,0,0
generate,0.6,7,1,16,16,3903,8192,7.7947645811364055,2.052659812038524,1050.9618237637244,0.004149029031395912,5.108318706974387,0.28839186299592257,1.2206167094409466,0.0,9.085911273956299,10.234375,13.666140079498291,15.958984375,1,0
generate,0.6,7,2,16,16,4619,8192,8.139272066764534,1.9657777585950886,1006.4782124006854,0.005049350671470165,5.386982855387032,0.3182693123817444,1.2384928846731782,0.0,9.255114078521729,10.6484375,13.83535623550415,16.544921875,1,0
generate,0.6,7,3,16,16,5258,8192,8.422899534925818,1.8995833838045313,972.58669250792,0.005309540778398514,5.608526949770749,0.33971770480275154,1.2753484640270472,0.0,9.424316883087158,11.083984375,14.00457239151001,17.119140625,1,0
generate,0.6,7,4,16,16,5870,8192,8.641302971169353,1.8515726220203177,948.0051824744027,0.005757974460721016,5.79783889465034,0.37124517001211643,1.2898848643526435,0.0,9.545176029205322,11.3984375,14.125441074371338,17.53125,1,0
generate,0.6,7,5,16,16,6490,8192,9.093378216028214,1.7595221071744276,900.8753188733069,0.006053999066352844,5.9749920554459095,0.3806128762662411,1.5004391195252538,0.0,9.641863346099854,11.6484375,14.2221360206604,17.86328125,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.002395966090261936,,,0.0,0.0,0.0,0.0,0.002395966090261936,7.176397800445557,7.22265625,11.8315110206604,17.57421875,0,0
generate,0.6,7,1,16,16,3591,8192,7.483655082061887,2.1379927087168347,1094.6522668630193,0.004946987144649029,4.760825932025909,0.23825749196112156,1.2781523233279586,0.0,8.771677494049072,9.3828125,13.351881504058838,14.748046875,1,0
generate,0.6,7,2,16,16,4299,8192,8.201447546482086,1.9508751240947717,998.8480635365231,0.004882040433585644,5.328627903945744,0.310709610581398,1.3485671384260058,0.0,9.206770420074463,10.5703125,13.78700876235962,16.375,1,0
generate,0.6,7,3,16,16,4917,8192,8.183479788713157,1.955158491631832,1001.041147715498,0.005943602882325649,5.637524587102234,0.339418925344944,1.0135585805401206,0.0,9.424316883087158,11.083984375,14.00457239151001,17.119140625,1,0
generate,0.6,7,4,16,16,5507,8192,8.397527462802827,1.9053227358734601,975.5252407672116,0.005618586204946041,5.808712461031973,0.37093866895884275,1.0558439921587706,0.0,9.545176029205322,11.3984375,14.125441074371338,17.53125,1,0
generate,0.6,7,5,16,16,6089,8192,8.52611630037427,1.876587116140751,960.8126034640645,0.00581463985145092,5.902032295241952,0.3809579135850072,1.0645331228151917,0.0,9.641863346099854,11.6484375,14.2221360206604,17.86328125,1,0
hidden_state_write,0.6,7,0,16,16,0,0,0.0027242042124271393,,,0.0,0.0,0.0,0.0,0.0027242042124271393,7.176397800445557,7.22265625,11.8315110206604,17.57421875,0,0
generate,0.6,7,1,16,16,3730,8192,7.374030410312116,2.169776785518135,1110.9257141852852,0.006377125158905983,4.81231630500406,0.24886451102793217,1.1155053051188588,0.0,8.84419298171997,9.572265625,13.424402713775635,14.984375,1,0
generate,0.6,7,2,16,16,4435,8192,7.872117971070111,2.0324898659801223,1040.6348113818226,0.005447568371891975,5.029570034705102,0.27711825259029865,1.346128505654633,0.0,9.037567615509033,10.16796875,13.61779260635376,15.638671875,1,0
generate,0.6,7,3,16,16,5080,8192,8.109597410075366,1.9729709368952884,1010.1611196903876,0.005675670690834522,5.332570417784154,0.314776673913002,1.233825578354299,0.0,9.230942249298096,10.634765625,13.811182498931885,16.455078125,1,0
generate,0.6,7,4,16,16,5692,8192,8.35741996113211,1.914466435145209,980.206814794347,0.005185405723750591,5.536589912138879,0.33703360240906477,1.2474551163613796,0.0,9.400145053863525,11.01953125,13.980398654937744,17.03515625,1,0
