run_id,brier,auc,n,scope
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,0.0725663975683737,0.5384615384615384,14,per_run_oof
qwen2p5_7b__math_test_00000_5a6bb412__temp0.60__seed7,0.4093046074308579,,14,per_run_oof
qwen2p5_7b__math_test_00000_5a6bb412__temp1.00__seed7,0.5479390413224763,0.0,14,per_run_oof
qwen2p5_7b__math_test_00001_28176864__temp0.10__seed7,0.3043469759133159,,14,per_run_oof
qwen2p5_7b__math_test_00001_28176864__temp0.60__seed7,0.3205377078819189,,14,per_run_oof
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,0.3467093625105097,,14,per_run_oof
qwen2p5_7b__math_test_00002_12859ab8__temp0.10__seed7,0.07871314065900026,1.0,14,per_run_oof
qwen2p5_7b__math_test_00002_12859ab8__temp0.60__seed7,0.11956395157634489,1.0,14,per_run_oof
qwen2p5_7b__math_test_00002_12859ab8__temp1.00__seed7,0.2903471845231639,0.75,14,per_run_oof
qwen2p5_7b__math_test_00003_b88cddac__temp0.10__seed7,0.03689171783587352,,14,per_run_oof
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,0.06971849591598156,1.0,14,per_run_oof
qwen2p5_7b__math_test_00003_b88cddac__temp1.00__seed7,0.023647254857261706,,14,per_run_oof
qwen2p5_7b__math_test_00004_d6afb929__temp0.10__seed7,0.31009584820422925,,14,per_run_oof
qwen2p5_7b__math_test_00004_d6afb929__temp0.60__seed7,0.14797911415058068,,14,per_run_oof
qwen2p5_7b__math_test_00004_d6afb929__temp1.00__seed7,0.3298652525035699,,14,per_run_oof
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,0.06272246708592848,,14,per_run_oof
qwen2p5_7b__math_test_00005_82ab404f__temp0.60__seed7,0.15042697222427856,,14,per_run_oof
qwen2p5_7b__math_test_00005_82ab404f__temp1.00__seed7,0.10843162086031066,1.0,14,per_run_oof
qwen2p5_7b__math_test_00006_27e7448e__temp0.10__seed7,0.15019195060658855,1.0,14,per_run_oof
qwen2p5_7b__math_test_00006_27e7448e__temp0.60__seed7,0.26507769225374994,0.8333333333333334,14,per_run_oof
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,0.09568277239039595,1.0,14,per_run_oof
qwen2p5_7b__math_test_00007_8a27500a__temp0.10__seed7,0.027209057374074964,,14,per_run_oof
qwen2p5_7b__math_test_00007_8a27500a__temp0.60__seed7,0.043102112450714755,,14,per_run_oof
qwen2p5_7b__math_test_00007_8a27500a__temp1.00__seed7,0.02884586291543188,,14,per_run_oof
qwen2p5_7b__math_test_00008_e894d48c__temp0.10__seed7,0.0793508532170971,1.0,14,per_run_oof
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,0.09204664163356711,1.0,14,per_run_oof
qwen2p5_7b__math_test_00008_e894d48c__temp1.00__seed7,0.05742191506238596,1.0,14,per_run_oof
qwen2p5_7b__math_test_00009_99c62e67__temp0.10__seed7,0.47924712636953604,,14,per_run_oof
qwen2p5_7b__math_test_00009_99c62e67__temp0.60__seed7,0.15375549759295257,,14,per_run_oof
qwen2p5_7b__math_test_00009_99c62e67__temp1.00__seed7,0.16042232251237448,,14,per_run_oof
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,0.2976179040615574,,14,per_run_oof
qwen2p5_7b__math_test_00010_88e977e0__temp0.60__seed7,0.11831958587812566,,14,per_run_oof
qwen2p5_7b__math_test_00010_88e977e0__temp1.00__seed7,0.1581680999808199,,14,per_run_oof
qwen2p5_7b__math_test_00011_3e051151__temp0.10__seed7,0.13258112434134461,1.0,14,per_run_oof
qwen2p5_7b__math_test_00011_3e051151__temp0.60__seed7,0.11911036681301068,,14,per_run_oof
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,0.1147874820634934,1.0,14,per_run_oof
