run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity,out_of_sample
qwen2p5_7b__math_test_00017_c6ed297b__temp0.10__seed7,math_test_00017_c6ed297b,entropy_plateau,3,-0.1,4,0.85,0.95,1,0,0,1
qwen2p5_7b__math_test_00017_c6ed297b__temp0.10__seed7,math_test_00017_c6ed297b,hazard_drift,6,0.75,4,0.85,0.09999999999999998,0,1,2,1
qwen2p5_7b__math_test_00017_c6ed297b__temp0.10__seed7,math_test_00017_c6ed297b,empirical_bernstein,13,0.3999999999999999,4,0.85,0.45000000000000007,0,1,9,1
qwen2p5_7b__math_test_00017_c6ed297b__temp0.10__seed7,math_test_00017_c6ed297b,e_process,13,0.3999999999999999,4,0.85,0.45000000000000007,0,1,9,1
qwen2p5_7b__math_test_00017_c6ed297b__temp0.10__seed7,math_test_00017_c6ed297b,never_stop,14,0.35,4,0.85,0.5,0,1,10,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,oracle,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,first_answer,1,0.0,3,0.9,0.9,1,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,entropy_plateau,8,0.6499999999999999,3,0.9,0.2500000000000001,0,1,5,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,hazard_drift,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,empirical_bernstein,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,e_process,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
qwen2p5_7b__math_test_00018_407dceb0__temp1.00__seed7,math_test_00018_407dceb0,never_stop,14,0.35,3,0.9,0.55,0,1,11,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,entropy_plateau,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,hazard_drift,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.60__seed7,math_test_00020_f9bb4c02,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,answer_stability,6,-0.25,2,-0.05,0.2,0,1,4,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,entropy_plateau,6,-0.25,2,-0.05,0.2,0,1,4,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,hazard_drift,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00022_8fba220b__temp0.10__seed7,math_test_00022_8fba220b,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,answer_stability,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,entropy_plateau,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00023_998c2d9c__temp1.00__seed7,math_test_00023_998c2d9c,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,entropy_plateau,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,hazard_drift,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00000_5a6bb412__temp0.10__seed7,math_test_00000_5a6bb412,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,answer_stability,6,-0.25,2,-0.05,0.2,0,1,4,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,entropy_plateau,6,-0.25,2,-0.05,0.2,0,1,4,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,hazard_drift,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00001_28176864__temp1.00__seed7,math_test_00001_28176864,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,oracle,6,0.75,6,0.75,0.0,0,0,0,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,first_answer,1,0.0,6,0.75,0.75,1,0,0,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,verifier_first_correct,6,0.75,6,0.75,0.0,0,0,0,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,answer_stability,9,0.6,6,0.75,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,entropy_plateau,9,0.6,6,0.75,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,hazard_drift,6,0.75,6,0.75,0.0,0,0,0,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,empirical_bernstein,13,0.3999999999999999,6,0.75,0.3500000000000001,0,1,7,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,e_process,13,0.3999999999999999,6,0.75,0.3500000000000001,0,1,7,1
qwen2p5_7b__math_test_00003_b88cddac__temp0.60__seed7,math_test_00003_b88cddac,never_stop,14,0.35,6,0.75,0.4,0,1,8,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,entropy_plateau,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,hazard_drift,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00005_82ab404f__temp0.10__seed7,math_test_00005_82ab404f,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,oracle,7,0.7,7,0.7,0.0,0,0,0,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,first_answer,1,0.0,7,0.7,0.7,1,0,0,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,verifier_first_correct,7,0.7,7,0.7,0.0,0,0,0,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,answer_stability,11,0.5,7,0.7,0.19999999999999996,0,1,4,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,entropy_plateau,9,-0.4,7,0.7,1.1,0,1,2,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,hazard_drift,7,0.7,7,0.7,0.0,0,0,0,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,empirical_bernstein,13,0.3999999999999999,7,0.7,0.30000000000000004,0,1,6,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,e_process,13,0.3999999999999999,7,0.7,0.30000000000000004,0,1,6,1
qwen2p5_7b__math_test_00006_27e7448e__temp1.00__seed7,math_test_00006_27e7448e,never_stop,14,0.35,7,0.7,0.35,0,1,7,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,oracle,4,0.85,4,0.85,0.0,0,0,0,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,first_answer,1,0.0,4,0.85,0.85,1,0,0,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,entropy_plateau,6,0.75,4,0.85,0.09999999999999998,0,1,2,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,hazard_drift,3,-0.1,4,0.85,0.95,1,0,0,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,empirical_bernstein,13,0.3999999999999999,4,0.85,0.45000000000000007,0,1,9,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,e_process,13,0.3999999999999999,4,0.85,0.45000000000000007,0,1,9,1
qwen2p5_7b__math_test_00008_e894d48c__temp0.60__seed7,math_test_00008_e894d48c,never_stop,14,0.35,4,0.85,0.5,0,1,10,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,answer_stability,6,-0.25,2,-0.05,0.2,0,1,4,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,entropy_plateau,6,-0.25,2,-0.05,0.2,0,1,4,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,hazard_drift,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00010_88e977e0__temp0.10__seed7,math_test_00010_88e977e0,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,oracle,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,first_answer,1,0.0,3,0.9,0.9,1,0,0,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,entropy_plateau,4,0.85,3,0.9,0.050000000000000044,0,1,1,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,hazard_drift,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,empirical_bernstein,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,e_process,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
qwen2p5_7b__math_test_00011_3e051151__temp1.00__seed7,math_test_00011_3e051151,never_stop,14,0.35,3,0.9,0.55,0,1,11,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,answer_stability,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,entropy_plateau,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,hazard_drift,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00013_3fae6c79__temp0.60__seed7,math_test_00013_3fae6c79,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,answer_stability,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,entropy_plateau,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00015_04ca2ad3__temp0.10__seed7,math_test_00015_04ca2ad3,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,oracle,4,0.85,4,0.85,0.0,0,0,0,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,first_answer,1,0.0,4,0.85,0.85,1,0,0,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,entropy_plateau,5,0.8,4,0.85,0.04999999999999993,0,1,1,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,hazard_drift,4,0.85,4,0.85,0.0,0,0,0,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,empirical_bernstein,13,0.3999999999999999,4,0.85,0.45000000000000007,0,1,9,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,e_process,13,0.3999999999999999,4,0.85,0.45000000000000007,0,1,9,1
qwen2p5_7b__math_test_00016_da610902__temp1.00__seed7,math_test_00016_da610902,never_stop,14,0.35,4,0.85,0.5,0,1,10,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,oracle,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,first_answer,1,0.0,3,0.9,0.9,1,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,entropy_plateau,9,0.6,3,0.9,0.30000000000000004,0,1,6,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,hazard_drift,3,0.9,3,0.9,0.0,0,0,0,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,empirical_bernstein,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,e_process,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
qwen2p5_7b__math_test_00018_407dceb0__temp0.60__seed7,math_test_00018_407dceb0,never_stop,14,0.35,3,0.9,0.55,0,1,11,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,entropy_plateau,6,-0.25,2,-0.05,0.2,0,1,4,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,hazard_drift,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,e_process,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
qwen2p5_7b__math_test_00020_f9bb4c02__temp0.10__seed7,math_test_00020_f9bb4c02,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,oracle,5,0.8,5,0.8,0.0,0,0,0,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,first_answer,1,0.0,5,0.8,0.8,1,0,0,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,answer_stability,8,0.6499999999999999,5,0.8,0.15000000000000013,0,1,3,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,entropy_plateau,8,0.6499999999999999,5,0.8,0.15000000000000013,0,1,3,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,hazard_drift,5,0.8,5,0.8,0.0,0,0,0,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,empirical_bernstein,13,0.3999999999999999,5,0.8,0.40000000000000013,0,1,8,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,e_process,13,0.3999999999999999,5,0.8,0.40000000000000013,0,1,8,1
qwen2p5_7b__math_test_00021_b40f659d__temp1.00__seed7,math_test_00021_b40f659d,never_stop,14,0.35,5,0.8,0.45000000000000007,0,1,9,1
qwen2p5_7b__math_test_00023_998c2d9c__temp0.60__seed7,math_test_00023_998c2d9c,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_7b__math_test_00023_998c2d9c__temp0.60__seed7,math_test_00023_998c2d9c,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_7b__math_test_00023_998c2d9c__temp0.60__seed7,math_test_00023_998c2d9c,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
qwen2p5_7b__math_test_00023_998c2d9c__temp0.60__seed7,math_test_00023_998c2d9c,answer_stability,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
qwen2p5_7b__math_test_00023_998c2d9c__temp0.60__seed7,math_test_00023_998c2d9c,entropy_plateau,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
