[INFO] Scanning and loading 65 dataset cells...
[INFO] Loaded 30888 unique run trajectories (202440 total steps).
[INFO] Parsing mid-layer projections...
[INFO] Computing trajectory velocity, acceleration, and curvature...
[INFO] Using device: cuda
[INFO] Starting nested cross-validation (5 folds) using exhaustive cartesian grid search...
[INFO] --- FOLD 1/5 ---
[INFO] Tuning BiGRU configurations (n_iter=324)...
[INFO] Config 37/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8355
[INFO] Config 38/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8359
[INFO] Config 39/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8414
[INFO] Config 40/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8480
[INFO] Config 41/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8526
[INFO] Config 42/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8525
[INFO] Config 43/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8535
[INFO] Config 44/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8535
[INFO] Config 45/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8524
[INFO] Config 46/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8341
[INFO] Config 47/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8335
[INFO] Config 48/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8318
[INFO] Config 49/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8441
[INFO] Config 50/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8477
[INFO] Config 51/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8483
[INFO] Config 52/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8519
[INFO] Config 53/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8476
