run_id,brier,auc,n,scope
qwen2p5_3b__math_test_00000_5a6bb412__temp0.10__seed7,0.27184247119607935,,14,per_run_oof
qwen2p5_3b__math_test_00000_5a6bb412__temp0.60__seed7,0.4232589883823628,,14,per_run_oof
qwen2p5_3b__math_test_00000_5a6bb412__temp1.00__seed7,0.46148921123853953,0.07692307692307687,14,per_run_oof
qwen2p5_3b__math_test_00001_28176864__temp0.10__seed7,0.09545583557561353,,14,per_run_oof
qwen2p5_3b__math_test_00001_28176864__temp0.60__seed7,0.3280484872186177,,14,per_run_oof
qwen2p5_3b__math_test_00001_28176864__temp1.00__seed7,0.3062461418197126,,14,per_run_oof
qwen2p5_3b__math_test_00002_12859ab8__temp0.10__seed7,0.292207910441823,,14,per_run_oof
qwen2p5_3b__math_test_00002_12859ab8__temp0.60__seed7,0.06623616631319335,,14,per_run_oof
qwen2p5_3b__math_test_00002_12859ab8__temp1.00__seed7,0.38393438925637774,,14,per_run_oof
qwen2p5_3b__math_test_00003_b88cddac__temp0.10__seed7,0.08391519548731312,,14,per_run_oof
qwen2p5_3b__math_test_00003_b88cddac__temp0.60__seed7,0.08811006178617577,,14,per_run_oof
qwen2p5_3b__math_test_00003_b88cddac__temp1.00__seed7,0.0793530288166503,,14,per_run_oof
qwen2p5_3b__math_test_00004_d6afb929__temp0.10__seed7,0.2236247215524636,,14,per_run_oof
qwen2p5_3b__math_test_00004_d6afb929__temp0.60__seed7,0.23318033810145147,,14,per_run_oof
qwen2p5_3b__math_test_00004_d6afb929__temp1.00__seed7,0.12107244321035607,,14,per_run_oof
qwen2p5_3b__math_test_00005_82ab404f__temp0.10__seed7,0.09248991100680595,,14,per_run_oof
qwen2p5_3b__math_test_00005_82ab404f__temp0.60__seed7,0.3434164413252134,,14,per_run_oof
qwen2p5_3b__math_test_00005_82ab404f__temp1.00__seed7,0.08322515647890076,,14,per_run_oof
qwen2p5_3b__math_test_00006_27e7448e__temp0.10__seed7,0.11372318811188878,,14,per_run_oof
qwen2p5_3b__math_test_00006_27e7448e__temp0.60__seed7,0.08686925726508629,,14,per_run_oof
qwen2p5_3b__math_test_00006_27e7448e__temp1.00__seed7,0.11633804033484395,,14,per_run_oof
qwen2p5_3b__math_test_00007_8a27500a__temp0.10__seed7,0.11430356207725038,,14,per_run_oof
qwen2p5_3b__math_test_00007_8a27500a__temp0.60__seed7,0.10466606563163171,,14,per_run_oof
qwen2p5_3b__math_test_00007_8a27500a__temp1.00__seed7,0.06736707545794976,,14,per_run_oof
qwen2p5_3b__math_test_00008_e894d48c__temp0.10__seed7,0.1188869508435588,1.0,14,per_run_oof
qwen2p5_3b__math_test_00008_e894d48c__temp0.60__seed7,0.36914090743780337,,14,per_run_oof
qwen2p5_3b__math_test_00008_e894d48c__temp1.00__seed7,0.39426021962838337,0.15384615384615385,14,per_run_oof
qwen2p5_3b__math_test_00009_99c62e67__temp0.10__seed7,0.3555209366058346,,14,per_run_oof
qwen2p5_3b__math_test_00009_99c62e67__temp0.60__seed7,0.3312566407892778,,14,per_run_oof
qwen2p5_3b__math_test_00009_99c62e67__temp1.00__seed7,0.4273455235812721,,14,per_run_oof
qwen2p5_3b__math_test_00010_88e977e0__temp0.10__seed7,0.0739209247002823,,14,per_run_oof
qwen2p5_3b__math_test_00010_88e977e0__temp0.60__seed7,0.16550990794830606,,14,per_run_oof
