detector,mean_stop_step,mean_stop_utility,mean_oracle_utility,mean_oracle_gap,false_early_rate,false_late_rate,mean_false_late_severity,aggregation_level,group_name,run_name,run_label,family,parameter_count,rank
e_process,4.4,0.6906666666666667,0.8569333333333332,0.1662666666666666,0.0273333333333333,0.9286666666666666,2.096,family,Mistral Small,,Mistral Small,Mistral Small,family-average,6
empirical_bernstein,7.0,0.59,0.8569333333333332,0.2669333333333333,0.0006666666666666,0.9966666666666668,4.6593333333333335,family,Mistral Small,,Mistral Small,Mistral Small,family-average,7
never_stop,8.0,0.5406666666666666,0.8569333333333332,0.3162666666666667,0.0,0.9993333333333332,5.658666666666667,family,Mistral Small,,Mistral Small,Mistral Small,family-average,8
first_answer,1.0,0.536,0.8569333333333332,0.3209333333333333,1.0,0.0,0.0,family,Mistral Small,,Mistral Small,Mistral Small,family-average,9
verifier_first_correct,2.461333333333333,0.7429333333333334,0.7235333333333333,-0.0194,0.7233333333333334,0.184,1.104,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,1
oracle,2.1693333333333333,0.7235333333333333,0.7235333333333333,0.0,0.0,0.0,0.0,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,2
first_answer,1.0,0.7233333333333334,0.7235333333333333,0.0001999999999999,1.0,0.0,0.0,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,3
e_process,2.0,0.6526666666666666,0.7235333333333333,0.0708666666666666,0.0793333333333333,0.0,0.0,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,4
empirical_bernstein,2.0,0.6526666666666666,0.7235333333333333,0.0708666666666666,0.0793333333333333,0.0,0.0,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,4
hazard_drift,2.3546666666666667,0.6482666666666667,0.7235333333333333,0.0752666666666666,0.0406666666666666,0.1646666666666666,0.2753333333333333,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,5
answer_stability,2.892,0.6227333333333334,0.7235333333333333,0.1007999999999999,0.0266666666666666,0.39,0.782,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,6
entropy_plateau,3.0166666666666666,0.6151666666666666,0.7235333333333333,0.1083666666666666,0.0266666666666666,0.444,0.9026666666666666,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,7
never_stop,8.0,0.3473333333333332,0.7235333333333333,0.3762,0.0,0.9973333333333332,5.830666666666667,family,Mistral instruct,,Mistral instruct,Mistral instruct,family-average,8
verifier_first_correct,2.069333333333333,0.8725333333333333,0.8322333333333333,-0.0403,0.6146666666666667,0.074,0.444,family,Phi 4,,Phi 4,Phi 4,family-average,1
oracle,2.4886666666666666,0.8322333333333333,0.8322333333333333,0.0,0.0,0.0,0.0,family,Phi 4,,Phi 4,Phi 4,family-average,2
hazard_drift,2.576,0.6791999999999999,0.8322333333333333,0.1530333333333333,0.128,0.2293333333333333,0.338,family,Phi 4,,Phi 4,Phi 4,family-average,3
answer_stability,4.028,0.6499333333333334,0.8322333333333333,0.1823,0.044,0.682,1.649333333333333,family,Phi 4,,Phi 4,Phi 4,family-average,4
entropy_plateau,3.4553333333333334,0.6472333333333333,0.8322333333333333,0.185,0.0906666666666666,0.5186666666666667,1.1406666666666667,family,Phi 4,,Phi 4,Phi 4,family-average,5
first_answer,1.0,0.6146666666666667,0.8322333333333333,0.2175666666666666,1.0,0.0,0.0,family,Phi 4,,Phi 4,Phi 4,family-average,6
e_process,6.8,0.4113333333333333,0.8322333333333333,0.4209,0.008,0.9806666666666668,4.32,family,Phi 4,,Phi 4,Phi 4,family-average,7
empirical_bernstein,7.0,0.4033333333333333,0.8322333333333333,0.4289,0.006,0.9826666666666668,4.517333333333333,family,Phi 4,,Phi 4,Phi 4,family-average,8
never_stop,8.0,0.3586666666666666,0.8322333333333333,0.4735666666666667,0.0,0.994,5.511333333333333,family,Phi 4,,Phi 4,Phi 4,family-average,9
verifier_first_correct,2.3212,0.7636733333333334,0.7600399999999998,-0.003633333333333359,0.7617333333333333,0.17026666666666662,1.0215999999999998,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,1
first_answer,1.0,0.7617333333333333,0.7600399999999998,-0.0016933333333333995,1.0,0.0,0.0,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,2
oracle,2.0925333333333334,0.7600399999999998,0.7600399999999998,0.0,0.0,0.0,0.0,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,3
e_process,2.0,0.7203999999999999,0.7600399999999998,0.03963999999999996,0.04426666666666662,0.0,0.0,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,4
answer_stability,2.488,0.7054666666666667,0.7600399999999998,0.05457333333333327,0.02279999999999998,0.2298666666666666,0.4481333333333334,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,5
entropy_plateau,2.7318666666666664,0.69114,0.7600399999999998,0.06889999999999996,0.02079999999999996,0.3316,0.6853333333333333,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,6
hazard_drift,2.7852,0.6876733333333334,0.7600399999999998,0.07236666666666665,0.02453333333333328,0.46559999999999996,0.7494666666666666,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,7
empirical_bernstein,4.12,0.6169333333333333,0.7600399999999998,0.14310666666666663,0.00959999999999996,0.6302666666666668,2.0418666666666665,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,8
never_stop,8.0,0.42759999999999987,0.7600399999999998,0.33243999999999996,0.0,0.9977333333333332,5.907466666666666,family,Qwen2.5 instruct,,Qwen2.5 instruct,Qwen2.5 instruct,family-average,9
verifier_first_correct,1.9366666666666668,0.8471666666666666,0.8203,-0.0268666666666667,0.814,0.106,0.636,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,1
oracle,2.1406666666666667,0.8203,0.8203,0.0,0.0,0.0,0.0,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,2
first_answer,1.0,0.814,0.8203,0.0062999999999999,1.0,0.0,0.0,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,3
answer_stability,2.191333333333333,0.7684333333333332,0.8203,0.0518666666666666,0.038,0.082,0.1406666666666666,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,4
e_process,2.0,0.7666666666666667,0.8203,0.0536333333333333,0.0606666666666666,0.0,0.0,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,5
empirical_bernstein,2.0,0.7666666666666667,0.8203,0.0536333333333333,0.0606666666666666,0.0,0.0,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,5
hazard_drift,2.1813333333333333,0.7662666666666665,0.8203,0.0540333333333333,0.0406666666666666,0.0786666666666666,0.1346666666666666,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,6
