model,feature,coefficient
correctness_probe,step,-0.18458610147124274
correctness_probe,entropy_mean,-0.7579823667835579
correctness_probe,entropy_std,0.6196307387073778
correctness_probe,confidence,0.5090882783132363
correctness_probe,answer_changed,-0.17938746705933686
correctness_probe,thought_token_count,0.06378359431163087
correctness_probe,hidden_l2_shift,-0.1522904220481228
correctness_probe,hidden_cosine_shift,0.1049211663287144
correctness_probe,lexical_echo,-0.1021340185507277
correctness_probe,verbose_confidence_proxy,-0.3703175043809809
repair_hazard,step,-1.1278842386492012
repair_hazard,entropy_mean,-0.47391410731989697
repair_hazard,entropy_std,0.4574630811005198
repair_hazard,confidence,-1.0572133438954299
repair_hazard,answer_changed,0.4800127562348416
repair_hazard,thought_token_count,-0.5903269419581406
repair_hazard,hidden_l2_shift,-0.003747343703442451
repair_hazard,hidden_cosine_shift,-0.19295955392165537
repair_hazard,lexical_echo,-0.7271060903103014
repair_hazard,verbose_confidence_proxy,0.3865707498203894
corruption_hazard,step,-0.927579679251567
corruption_hazard,entropy_mean,0.98150555928198
corruption_hazard,entropy_std,-0.8797598737880211
corruption_hazard,confidence,-1.597828164662659
corruption_hazard,answer_changed,0.3140768920613185
corruption_hazard,thought_token_count,-0.8064269793820998
corruption_hazard,hidden_l2_shift,-0.19908900615208555
corruption_hazard,hidden_cosine_shift,-0.31379527929115153
corruption_hazard,lexical_echo,-0.0035564729560320827
corruption_hazard,verbose_confidence_proxy,1.086180082320559
